person,city
6597069767053,963
6597069767077,1430
6597069767094,1019
6597069767124,1385
6597069767140,1052
6597069767178,240
6597069767181,1266
6597069767198,1128
6597069767222,1444
6597069767227,1047
6597069767279,210
6597069767298,599
6597069767319,216
6597069767336,819
6597069767341,1312
6597069767404,1033
6597069767410,252
6597069767437,1348
6597069767472,340
6597069767496,750
6597069767519,1143
6597069767542,358
6597069767592,1203
6597069767602,139
6597069767645,378
6597069767662,218
6597069767682,919
6597069767712,421
6597069767748,232
6597069767750,994
6597069767756,759
6597069767758,1053
6597069767763,294
6597069767765,964
6597069767787,282
6597069767791,772
6597069767852,1440
6597069767858,432
6597069767877,262
6597069767905,1434
6597069767925,133
6597069767941,188
6597069767964,576
6597069767973,446
6597069767976,1084
6597069767981,504
6597069767997,781
6597069768016,769
6597069768018,186
6597069768025,620
6597069768026,494
6597069768073,961
6597069768076,885
6597069768083,1338
6597069768101,1153
6597069768135,509
6597069768147,537
6597069768162,795
6597069768164,1060
6597069768174,376
6597069768204,726
6597069768218,625
6597069768228,199
6597069768229,528
6597069768258,622
6597069768267,888
6597069768291,1267
6597069768319,1443
6597069768330,1364
6597069768340,211
6597069768341,219
6597069768344,1386
6597069768368,331
6597069768442,133
6597069768541,977
6597069768550,656
6597069768560,1098
6597069768596,334
6597069768638,959
6597069768654,640
6597069768665,1062
6597069768666,596
6597069768686,732
6597069768846,1075
6597069768854,1021
6597069768898,1291
6597069768899,223
6597069768905,786
6597069768935,690
6597069768950,553
6597069768955,136
6597069768988,213
6597069769027,630
6597069769039,573
6597069769045,544
6597069769047,1326
6597069769052,1271
6597069769056,852
6597069769057,258
6597069769061,1297
6597069769064,1131
6597069769085,1343
6597069769115,1123
6597069769134,1206
6597069769140,1302
6597069769154,1383
6597069769160,1013
6597069769211,1420
6597069769230,1420
6597069769236,1407
6597069769245,1114
6597069769249,1130
6597069769254,225
6597069769271,708
6597069769296,397
6597069769329,1028
6597069769336,850
6597069769383,509
6597069769395,980
6597069769406,563
6597069769432,216
6597069769433,728
6597069769436,997
6597069769446,658
6597069769448,1023
6597069769453,1360
6597069769480,1121
6597069769502,704
6597069769505,296
6597069769506,674
6597069769521,291
6597069769534,1386
6597069769566,456
6597069769591,858
6597069769603,161
6597069769625,687
6597069769633,1393
6597069769634,902
6597069769663,299
6597069769684,1119
6597069769686,863
6597069769699,312
6597069769778,967
6597069769811,988
6597069769816,1398
6597069769862,391
6597069769872,1192
6597069769945,829
6597069769970,1188
6597069770005,738
6597069770021,1163
6597069770085,1423
6597069770088,933
6597069770133,1194
6597069770147,271
6597069770155,948
6597069770216,519
6597069770217,1144
6597069770218,139
6597069770229,1085
6597069770240,1062
6597069770243,1104
6597069770252,1107
6597069770262,1381
6597069770269,714
6597069770279,966
6597069770287,147
6597069770310,1401
6597069770322,1330
6597069770328,1127
6597069770337,824
6597069770387,921
6597069770415,572
6597069770420,791
6597069770425,626
6597069770438,1358
6597069770458,1125
6597069770461,134
6597069770479,752
6597069770486,1390
6597069770494,1378
6597069770521,1090
6597069770543,558
6597069770545,798
6597069770556,1007
6597069770566,141
6597069770569,283
6597069770579,356
6597069770601,815
6597069770602,284
6597069770640,1012
6597069770645,1013
6597069770651,246
6597069770686,1314
6597069770696,1232
6597069770709,1222
6597069770739,650
6597069770757,872
6597069770764,1421
6597069770780,1321
6597069770790,999
6597069770818,226
6597069770822,1387
6597069770843,1044
6597069770852,1337
6597069770930,1267
6597069770934,618
6597069770945,1405
6597069770954,456
6597069770960,1175
6597069770986,247
6597069770995,760
6597069771007,1209
6597069771079,1319
6597069771100,1167
6597069771103,1103
6597069771115,219
6597069771123,1327
6597069771139,667
6597069771157,830
6597069771161,205
6597069771171,1313
6597069771195,520
6597069771198,633
6597069771209,1352
6597069771225,147
6597069771254,206
6597069771304,1095
6597069771347,447
6597069771350,1023
6597069771352,1312
6597069771364,280
6597069771394,281
6597069771425,978
6597069771431,287
6597069771454,321
6597069771455,1046
6597069771465,593
6597069771537,1113
6597069771558,208
6597069771580,178
6597069771601,1053
6597069771644,438
6597069771646,591
6597069771658,153
6597069771660,691
6597069771665,1254
6597069771666,337
6597069771672,1319
6597069771706,397
6597069771709,492
6597069771723,1135
6597069771739,113
6597069771745,479
6597069771772,262
6597069771773,1268
6597069771799,495
6597069771817,550
6597069771824,1123
6597069771878,145
6597069771891,494
6597069771895,342
6597069771911,1375
6597069771930,226
6597069771943,766
6597069771958,932
6597069771967,661
6597069771972,1085
6597069772021,724
6597069772027,1368
6597069772041,1044
6597069772053,381
6597069772062,1047
6597069772069,820
6597069772072,573
6597069772091,1219
6597069772146,399
6597069772163,547
6597069772191,1376
6597069772252,460
6597069772286,303
6597069772311,811
6597069772324,720
6597069772325,599
6597069772339,758
6597069772371,1113
6597069772392,554
6597069772393,1398
6597069772425,1214
6597069772483,656
6597069772488,1241
6597069772510,1090
6597069772545,831
6597069772554,1444
6597069772556,463
6597069772560,585
6597069772570,424
6597069772579,945
6597069772592,1395
6597069772625,1351
6597069772630,212
6597069772683,721
6597069772699,1121
6597069772720,724
6597069772724,816
6597069772738,577
6597069772767,599
6597069772769,353
6597069772773,914
6597069772782,1207
6597069772839,720
6597069772864,1276
6597069772904,497
6597069772967,1363
6597069772982,885
6597069773004,916
6597069773012,292
6597069773019,704
6597069773020,205
6597069773053,174
6597069773059,779
6597069773073,779
6597069773094,640
6597069773095,135
6597069773107,965
6597069773119,920
6597069773131,418
6597069773138,1417
6597069773163,1361
6597069773164,1162
6597069773193,767
6597069773239,1068
6597069773280,730
6597069773288,1396
6597069773303,810
6597069773327,1238
6597069773330,693
6597069773337,1401
6597069773367,631
6597069773375,681
6597069773376,691
6597069773383,558
6597069773387,161
6597069773428,1001
6597069773431,981
6597069773452,962
6597069773483,449
6597069773566,798
6597069773569,1017
6597069773576,1071
6597069773589,526
6597069773599,193
6597069773602,1270
6597069773611,789
6597069773627,871
6597069773639,136
6597069773645,1014
6597069773646,960
6597069773673,727
6597069773677,1191
6597069773678,710
6597069773695,416
6597069773723,1154
6597069773776,818
6597069773778,1044
6597069773784,1339
6597069773793,317
6597069773796,735
6597069773827,1394
6597069773910,568
6597069773920,893
6597069773923,234
6597069773946,1265
6597069773967,1244
6597069774007,673
6597069774032,804
6597069774061,1407
6597069774064,786
6597069774067,600
6597069774102,517
6597069774109,1058
6597069774128,963
6597069774159,888
6597069774190,589
6597069774192,611
6597069774222,1150
6597069774223,1315
6597069774261,314
6597069774269,1274
6597069774280,728
6597069774326,1419
6597069774335,753
6597069774378,1021
6597069774399,1308
6597069774403,854
6597069774469,814
6597069774477,448
6597069774500,1264
6597069774503,1032
6597069774507,850
6597069774508,299
6597069774528,303
6597069774536,1156
6597069774537,1143
6597069774548,270
6597069774582,826
6597069774600,306
6597069774608,702
6597069774613,537
6597069774636,997
6597069774644,448
6597069774660,1017
6597069774672,608
6597069774707,445
6597069774712,554
6597069774725,488
6597069774737,319
6597069774744,1386
6597069774747,1199
6597069774750,1310
6597069774812,867
6597069774813,361
6597069774821,671
6597069774825,1259
6597069774827,1121
6597069774837,592
6597069774840,1232
6597069774873,1187
6597069774882,1421
6597069774885,1050
6597069774915,510
6597069774955,1071
6597069774962,831
6597069774970,645
6597069774986,1021
6597069775034,780
6597069775040,1165
6597069775042,1154
6597069775049,484
6597069775058,361
6597069775073,980
6597069775096,277
6597069775106,478
6597069775125,947
6597069775158,1337
6597069775175,524
6597069775204,481
6597069775211,798
6597069775228,176
6597069775240,1293
6597069775257,992
6597069775262,587
6597069775278,771
6597069775288,1101
6597069775301,933
6597069775313,1090
6597069775317,375
6597069775339,326
6597069775344,960
6597069775364,719
6597069775369,1023
6597069775384,220
6597069775406,594
6597069775408,1128
6597069775460,1207
6597069775474,500
6597069775480,803
6597069775492,850
6597069775509,512
6597069775533,1040
6597069775546,1309
6597069775554,523
6597069775557,1238
6597069775596,1025
6597069775637,953
6597069775657,867
6597069775675,173
6597069775683,1379
6597069775696,1369
6597069775731,461
6597069775747,1080
6597069775759,758
6597069775770,1033
6597069775831,827
6597069775869,197
6597069775956,429
6597069775999,617
6597069776038,1186
6597069776055,184
6597069776056,956
6597069776075,837
6597069776126,379
6597069776168,1447
6597069776180,409
6597069776199,873
6597069776212,1277
6597069776217,420
6597069776255,1352
6597069776268,476
6597069776281,1220
6597069776292,1113
6597069776293,751
6597069776343,398
6597069776348,974
6597069776358,328
6597069776359,658
6597069776365,870
6597069776369,879
6597069776372,993
6597069776380,973
6597069776398,913
6597069776416,831
6597069776433,551
6597069776441,690
6597069776446,1109
6597069776460,857
6597069776475,1171
6597069776480,873
6597069776492,863
6597069776527,1204
6597069776551,1257
6597069776584,1427
6597069776619,1104
6597069776656,309
6597069776679,926
6597069776698,1451
6597069776727,452
6597069776728,222
6597069776760,1317
6597069776777,196
6597069776826,744
6597069776853,367
6597069776867,1259
6597069776882,240
6597069776896,652
6597069776929,899
6597069776944,240
6597069776949,1160
6597069776961,945
6597069776978,1139
6597069776987,343
6597069776988,324
6597069777009,778
6597069777011,666
6597069777022,712
6597069777051,1131
6597069777069,363
6597069777093,1157
6597069777109,1140
6597069777140,1197
6597069777150,592
6597069777160,1403
6597069777173,984
6597069777203,1417
6597069777223,1106
6597069777249,639
6597069777276,952
6597069777327,1388
6597069777336,1432
6597069777342,694
6597069777359,535
6597069777399,426
6597069777422,773
6597069777441,277
6597069777508,1109
6597069777513,1205
6597069777534,299
6597069777557,868
6597069777565,824
6597069777584,845
6597069777588,665
6597069777590,755
6597069777629,523
6597069777641,170
6597069777650,935
8796093022238,1369
8796093022269,1080
8796093022275,801
8796093022281,442
8796093022294,725
8796093022330,307
8796093022364,1416
8796093022378,593
8796093022380,557
8796093022416,1438
8796093022424,801
8796093022456,1345
8796093022477,640
8796093022520,398
8796093022521,866
8796093022536,1392
8796093022546,661
8796093022554,1331
8796093022557,1041
8796093022574,1438
8796093022657,821
8796093022681,1324
8796093022707,293
8796093022717,1054
8796093022739,599
8796093022752,815
8796093022755,1289
8796093022830,1211
8796093022875,1368
8796093022909,525
8796093022920,946
8796093022927,979
8796093022955,174
8796093022968,643
8796093022985,1447
8796093023008,846
8796093023031,1050
8796093023042,636
8796093023044,592
8796093023046,932
8796093023054,199
8796093023078,1142
8796093023082,1425
8796093023086,1292
8796093023140,590
8796093023193,248
8796093023198,477
8796093023201,413
8796093023211,1216
8796093023235,1082
8796093023260,1318
8796093023278,672
8796093023283,504
8796093023286,257
8796093023296,930
8796093023326,254
8796093023336,200
8796093023368,927
8796093023397,1209
8796093023415,1104
8796093023432,236
8796093023444,477
8796093023468,1327
8796093023472,111
8796093023485,363
8796093023490,1190
8796093023499,564
8796093023541,949
8796093023564,1313
8796093023567,1367
8796093023569,353
8796093023579,876
8796093023623,783
8796093023626,1051
8796093023643,902
8796093023645,611
8796093023660,410
8796093023690,969
8796093023697,756
8796093023740,582
8796093023774,185
8796093023792,117
8796093023811,311
8796093023818,381
8796093023823,684
8796093023857,1364
8796093023873,818
8796093023875,1318
8796093023881,1249
8796093023884,409
8796093023886,310
8796093023908,805
8796093023939,1258
8796093023948,1348
8796093023952,1012
8796093023990,937
8796093024002,455
8796093024004,1262
8796093024008,491
8796093024015,713
8796093024035,1300
8796093024055,277
8796093024056,821
8796093024058,889
8796093024066,452
8796093024071,757
8796093024106,1204
8796093024108,1082
8796093024109,1370
8796093024128,515
8796093024152,1076
8796093024163,1211
8796093024188,129
8796093024189,480
8796093024199,1046
8796093024201,256
8796093024204,606
8796093024215,819
8796093024246,250
8796093024263,424
8796093024269,1328
8796093024271,865
8796093024275,1422
8796093024300,869
8796093024314,778
8796093024338,717
8796093024357,277
8796093024358,1220
8796093024361,199
8796093024380,310
8796093024438,1304
8796093024509,495
8796093024515,848
8796093024517,1210
8796093024531,1112
8796093024568,760
8796093024571,615
8796093024575,528
8796093024610,861
8796093024660,1166
8796093024673,1232
8796093024677,599
8796093024685,460
8796093024702,524
8796093024705,713
8796093024710,1245
8796093024714,616
8796093024732,296
8796093024736,854
8796093024780,1431
8796093024781,1184
8796093024829,458
8796093024840,1099
8796093024986,355
8796093024989,265
8796093024997,1132
8796093025002,693
8796093025017,437
8796093025044,1081
8796093025053,1377
8796093025066,927
8796093025174,1059
8796093025202,1261
8796093025216,752
8796093025246,1108
8796093025259,436
8796093025270,937
8796093025274,489
8796093025279,474
8796093025294,1005
8796093025295,1063
8796093025312,258
8796093025323,235
8796093025329,1326
8796093025344,1238
8796093025362,186
8796093025381,910
8796093025392,524
8796093025399,1321
8796093025411,643
8796093025420,1046
8796093025434,1295
8796093025467,890
8796093025473,1162
8796093025476,1387
8796093025502,1330
8796093025523,1198
8796093025544,1400
8796093025567,1217
8796093025604,449
8796093025610,750
8796093025613,1244
8796093025642,1297
8796093025657,1317
8796093025662,458
8796093025677,744
8796093025681,985
8796093025693,640
8796093025702,1131
8796093025775,846
8796093025803,922
8796093025810,816
8796093025826,335
8796093025851,909
8796093025877,933
8796093025922,266
8796093025960,606
8796093025982,968
8796093025992,809
8796093025995,238
8796093026012,1022
8796093026049,502
8796093026100,1115
8796093026165,1352
8796093026176,370
8796093026181,1309
8796093026211,499
8796093026214,1080
8796093026223,256
8796093026235,534
8796093026260,805
8796093026263,1424
8796093026265,344
8796093026270,466
8796093026279,399
8796093026300,155
8796093026323,1063
8796093026327,242
8796093026336,1048
8796093026351,942
8796093026366,995
8796093026373,1151
8796093026386,266
8796093026397,811
8796093026421,268
8796093026426,843
8796093026457,934
8796093026468,1355
8796093026485,1442
8796093026505,220
8796093026562,623
8796093026568,973
8796093026583,933
8796093026611,280
8796093026612,737
8796093026673,499
8796093026684,1362
8796093026712,895
8796093026733,1257
8796093026743,365
8796093026744,1363
8796093026782,431
8796093026785,116
8796093026802,1299
8796093026846,1122
8796093026854,1195
8796093026855,1147
8796093026865,503
8796093026921,1342
8796093026925,1426
8796093026952,518
8796093026972,1206
8796093026978,439
8796093026995,609
8796093026997,303
8796093027022,1074
8796093027034,504
8796093027051,303
8796093027052,1187
8796093027053,280
8796093027059,765
8796093027066,745
8796093027068,535
8796093027072,1422
8796093027094,159
